3.255066800000000171e+02,-6.472000000000000419e+00,9.385699999999999932e+01,4.000000000000000000e+00,1.000000000000000000e+01,3.197111614173228644e-01,2.184608389261745165e-01,2.537694488188976472e+00,2.170044466666666949e+01,6.394223622047243705e-01,4.724589395973152506e+01,9.252060604026854662e+01,-1.437726241610741340e+01,3.190451006711410464e+00,8.308323489932872619e+00,-2.344080134228187617e+01,4.087671140939602710e-01,-2.169592617449664029e+00,6.321678523489923762e+00,7.294946308724832740e+00,-1.395387785234899525e+01,6.988149664429537111e+00,4.914268456375833760e-01,5.662550335570478710e-01,3.653436241610734103e-01,3.629436241610733971e-01,4.453919463087241404e-01,6.327389261744983395e-01,6.068604026845643151e-01,5.543127516778524333e-01,4.465046979865764931e-01,4.516570469798655840e-01,4.268704697986582808e-01,2.475798657718119300e-01
3.027599999999999909e+02,-4.639000000000000234e+00,9.606300000000000239e+01,4.000000000000000000e+00,9.000000000000000000e+00,3.127288773388773868e-01,2.244327798369162297e-01,2.500810168067227224e+00,2.523000000000000043e+01,6.254579002079001526e-01,4.852531282431433368e+01,4.967364788732398750e+01,-1.747923424759078870e+01,6.633695329873985358e+00,2.682551223128244189e+01,-7.921768717568555829e+00,-2.355655819125281525e+01,-1.016297257227576090e+01,3.591917716827274898e+00,6.041271312083020817e+00,-1.777651223128242819e+01,4.386220163083760504e+00,4.820103780578205988e-01,6.954707190511494330e-01,4.632757598220905715e-01,3.972194217939214456e-01,3.921423276501105892e-01,3.055856189770200237e-01,3.241230541141589261e-01,2.600081541882877101e-01,3.381363973313566973e-01,3.157939214232763359e-01,3.009859154929575009e-01,3.944306893995550567e-01
2.521866799999999955e+02,-1.055100000000000016e+01,1.809850000000000136e+02,4.000000000000000000e+00,1.100000000000000000e+01,1.667676505625413641e-01,2.388130018939393917e-01,1.335463936170212529e+00,2.101555333333333309e+01,3.333766269841270113e-01,4.359197064393930532e+01,1.109816666666664631e+01,-1.443415719696968225e+01,-7.236339015151512122e+00,1.170667140151515540e+01,-1.546680681818184055e+01,-1.146410606060608472e+01,1.082750662878787296e+01,7.591618371212111249e+00,8.609690340909086359e+00,-9.234087121212118277e+00,7.199672348484853934e+00,4.402821969696965598e-01,5.795984848484854179e-01,3.253863636363634182e-01,2.549583333333330648e-01,3.024176136363635470e-01,5.535123106060607645e-01,6.019583333333337061e-01,2.974507575757577293e-01,2.474678030303031073e-01,2.808020833333335076e-01,2.557187499999994396e-01,3.009062499999998197e-01
2.222933299999999974e+02,-1.298999999999999932e+00,1.339739999999999895e+02,4.000000000000000000e+00,8.000000000000000000e+00,2.240219191919191888e-01,2.039386972477064408e-01,1.796532357723577444e+00,2.222933300000000401e+01,4.480441616161616181e-01,5.025268256880736573e+01,5.810604954128441335e+01,-3.768353669724768196e+01,1.762593119266054131e+01,1.833781192660553216e+01,-7.136761467889890520e-01,-1.336125963302752595e+01,-4.099573394495418022e+00,-1.103434587155962632e+01,2.042464128440363069e+01,-2.549083027522937783e+01,-3.766230275229356828e+00,3.291513761467890764e-01,4.013935779816515947e-01,3.268009174311927167e-01,3.280348623853210910e-01,2.392486238532107456e-01,2.095908256880733012e-01,3.129458715596333263e-01,4.415018348623856448e-01,3.815807339449546198e-01,3.927568807339454904e-01,3.566871559633025823e-01,2.619412844036697607e-01
3.077733200000000124e+02,-5.967999999999999972e+00,9.327899999999999636e+01,4.000000000000000000e+00,1.000000000000000000e+00,3.213709518828451461e-01,2.032848877146631594e-01,2.545312833333333469e+00,2.051822266666667005e+01,6.427421129707112657e-01,4.558864068692206217e+01,5.390823249669753636e+01,-4.152791347424039969e+01,7.810105680317040111e+00,2.980637780713338714e+01,-1.191106208718625048e+01,-2.248406869220609394e+01,6.739618229854692721e+00,-1.138092998678997958e+01,9.888601717305160577e+00,-1.694082562747687604e+01,2.641723249669751361e+00,4.994815059445185113e-01,6.135138705416107729e-01,4.576387054161157319e-01,2.738982826948479499e-01,2.770548216644644901e-01,3.722391017173047323e-01,3.671017173051522309e-01,4.098368560105680736e-01,4.020733157199475327e-01,4.124577278731851870e-01,4.135739762219289850e-01,2.675759577278736256e-01
2.535333300000000065e+02,-7.899000000000000021e+00,1.739259999999999877e+02,4.000000000000000000e+00,1.000000000000000000e+01,1.722031284153005548e-01,2.277928212039532774e-01,1.369411311475409843e+00,1.950256307692307800e+01,3.442475683060109426e-01,4.699585534591202673e+01,3.424836837376457765e+01,1.321366576819406058e+00,2.495390835579513467e-01,6.443268823000897783e+01,-2.154198831985622320e+01,2.141307277628026640e+00,1.056216262353997593e+01,-1.207011051212938213e+01,4.120920035938905990e+00,-1.518209523809523631e+01,-1.308017969451929385e+00,5.020143755615453784e-01,5.722327044025151688e-01,3.437771787960462455e-01,3.191680143755610266e-01,3.491221922731355121e-01,4.662120395327941647e-01,4.217583108715191043e-01,3.346379155435754149e-01,3.668086253369270411e-01,3.517196765498646349e-01,3.942839173405208175e-01,4.006990116801437130e-01
2.488666699999999992e+02,-1.299900000000000055e+01,9.526500000000000057e+01,4.000000000000000000e+00,1.100000000000000000e+01,3.135382575757575951e-01,2.244063300270513484e-01,2.474662699999999660e+00,2.073888833333333181e+01,6.270767171717172017e-01,4.095142831379619963e+01,-1.502377276825969510e+01,-5.949510730387731172e+01,-4.744061316501339221e+00,2.505524706943192115e+01,-1.640111722272318318e+01,-7.960657348963026791e+00,-5.079074842200178352e+00,-1.121698286744814332e+01,7.751000901713257507e-01,-2.181387376014428270e+01,-2.155924256086562130e-01,4.198169522091971806e-01,4.191009918845806648e-01,3.461289449954912389e-01,2.602317403065826373e-01,5.083724075743912829e-01,3.365401262398555748e-01,4.657971145175830441e-01,4.889936880072138781e-01,3.651469792605949727e-01,3.892578899909827084e-01,2.601686203787192952e-01,3.878169522091975963e-01
2.082666600000000017e+02,-1.048900000000000077e+01,1.023040000000000020e+02,4.000000000000000000e+00,1.100000000000000000e+01,2.934924715909090764e-01,2.404926443418013982e-01,2.341101494252873838e+00,2.314074222222221877e+01,5.869845738636363386e-01,4.392620785219401114e+01,8.043995496535787026e+01,-9.274143187066977490e+00,1.427155542725173554e+01,-3.053953348729789852e+01,1.929122401847567225e-01,-6.911816397228635722e+00,9.224980369515012768e+00,-1.753285450346421115e+01,-1.920009237875289987e+00,-1.637045727482680135e+01,5.149943418013863017e+00,4.443071593533489683e-01,6.889999999999999458e-01,4.810369515011548303e-01,2.682482678983835189e-01,2.174595842956119351e-01,2.780427251732102145e-01,2.335127020785223162e-01,2.696431870669751540e-01,2.960496535796765527e-01,4.913672055427254493e-01,5.375577367205536250e-01,2.809191685912240111e-01
3.202666600000000017e+02,-8.926000000000000156e+00,9.993500000000000227e+01,4.000000000000000000e+00,2.000000000000000000e+00,3.200366297786720327e-01,2.358370324005890917e-01,2.550798790322580167e+00,2.135111200000000053e+01,6.395508048289737513e-01,4.285899189985278213e+01,4.501632106038294268e+01,9.435752577319597378e+00,4.269634020618561898e+00,3.510175110456555814e+01,-1.979470839469810173e+01,-3.340889543446241117e+00,8.928350515463949477e-02,-4.736612665684824641e+00,3.589530927835052676e+00,-1.334784683357878698e+01,-7.154425625920487697e+00,5.139050073637705385e-01,5.306575846833577748e-01,3.815368188512516245e-01,3.057113402061853447e-01,3.659182621502206079e-01,3.243166421207657746e-01,3.066008836524299341e-01,3.944830633284246435e-01,3.555036818851249336e-01,4.491921944035345837e-01,3.707393225331366837e-01,2.797827687776136552e-01
2.185466800000000092e+02,-5.921000000000000263e+00,1.069290000000000020e+02,4.000000000000000000e+00,4.000000000000000000e+00,2.807348563968668498e-01,2.412215894039735076e-01,2.246122842105263473e+00,2.428296111111110989e+01,5.614697911227154448e-01,4.926976048565120436e+01,4.562723951434879410e+01,5.560593818984545855e+00,1.977554083885211922e+00,-1.089006622516556666e+00,-5.126245033112582838e+00,2.300508498896248355e+01,7.014336644591615766e+00,-1.830582339955848425e+01,1.531548565121412242e+00,-1.815401214128036500e+01,2.347497792494481317e+00,4.768035320088301887e-01,4.737803532008834084e-01,3.225331125827815004e-01,4.514536423841059576e-01,7.109105960264894275e-01,3.593189845474611399e-01,2.997152317880790173e-01,2.843134657836641210e-01,2.512924944812362504e-01,2.228951434878587434e-01,2.032163355408389271e-01,4.166777041942608117e-01
2.573999999999999773e+02,-4.506000000000000227e+00,1.045360000000000014e+02,4.000000000000000000e+00,6.000000000000000000e+00,2.873846979865771756e-01,2.363635537190082458e-01,2.298746756756756771e+00,2.573999900000000096e+01,5.747687024608501005e-01,4.964364003673095738e+01,8.457029201101923377e+01,1.282422956841138628e+01,7.420384756657478320e+00,2.040919926538105145e+01,-1.182374655647383754e+01,9.525671258034901001e+00,1.474110835629016947e+01,-2.222760606060606037e+01,3.407410468319562291e+00,-1.047450413223139520e+01,4.439079889807166168e+00,4.314416896235079846e-01,4.911946740128559918e-01,3.637483930211204419e-01,3.250468319559226549e-01,4.165638200183651718e-01,3.469586776859512334e-01,4.478622589531683906e-01,4.020036730945825698e-01,4.758236914600550982e-01,3.956914600550967553e-01,3.360651974288338950e-01,4.098273645546381405e-01
2.269866600000000005e+02,-1.336400000000000077e+01,1.304699999999999989e+02,3.000000000000000000e+00,1.000000000000000000e+01,2.627938283062645208e-01,2.297436032388663618e-01,1.574129860139860115e+00,1.746051384615384450e+01,5.252165429234338934e-01,3.947854757085021049e+01,1.666608805668018078e+01,-1.873804959514169255e+01,-1.880805668016201748e+00,4.204798279352223034e+01,-1.861087044534412271e+01,-1.329464979757084642e+01,4.974031376518219361e+00,-1.092725910931174660e+01,-7.913877530364366919e+00,-1.499562854251011679e+01,2.265282388663967250e+00,5.266518218623486014e-01,6.644352226720643406e-01,2.494402834008096204e-01,2.645556680161943452e-01,3.334453441295546217e-01,5.368997975708501569e-01,3.793188259109316895e-01,2.813856275303643351e-01,3.123228744939270385e-01,2.791771255060730983e-01,4.056447368421062238e-01,2.312803643724693214e-01
2.816000000000000227e+02,-3.584999999999999964e+00,9.500000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,3.157556756756756400e-01,2.136570485584218526e-01,2.537114090909089903e+00,2.816000100000000117e+01,6.315114864864864730e-01,4.692454704097112739e+01,2.547302352048559371e+01,-2.491487632776933125e+01,1.571278679817907076e+01,1.266570940819423363e+01,-1.266819119878604205e+01,-3.359679817905917520e+00,7.192981790591806979e-01,-7.712585735963581435e+00,1.442489377845220577e+00,-1.655353110773902259e+01,1.304462822458271942e+00,4.812169954476477884e-01,4.855751138088010843e-01,3.784317147192712283e-01,4.612534142640364321e-01,3.646995447647954358e-01,2.572291350531105136e-01,3.012177541729887387e-01,3.484704097116843036e-01,4.137010622154778661e-01,3.570379362670711987e-01,3.455698027314113574e-01,3.049165402124424662e-01
2.939733299999999758e+02,-4.682000000000000384e+00,8.409900000000000375e+01,4.000000000000000000e+00,6.000000000000000000e+00,3.581189093137255863e-01,2.081964801699716650e-01,2.841584607843137267e+00,3.266370222222221997e+01,7.156615196078431884e-01,5.085653611898015214e+01,5.963117563739373850e+01,-2.421447804532582992e+01,-9.195091359773359230e+00,8.582045325779043665e+00,-1.149274291784700353e+01,-8.771488668555242896e+00,1.756749999999998257e+00,-1.763227337110478077e+00,1.990538243626055748e-01,-1.710303682719548135e+01,7.982046742209631951e-01,4.688951841359773054e-01,6.482790368271953430e-01,4.537818696883855196e-01,3.217953257790364119e-01,3.182202549575071648e-01,3.101735127478758014e-01,3.128845609065154521e-01,3.831260623229468254e-01,4.679213881019835819e-01,3.223923512747879361e-01,2.749723796033994305e-01,3.924900849858359297e-01
2.245333300000000065e+02,-5.076999999999999957e+00,9.482800000000000296e+01,4.000000000000000000e+00,1.100000000000000000e+01,3.167854857142857194e-01,2.279526091370558394e-01,2.534004482758621002e+00,2.041212090909091259e+01,6.335701714285715269e-01,4.723617969543158779e+01,4.210789441624368834e+01,-4.790012182741113378e+01,-1.081679390862943890e+01,3.899451573604059718e+01,-2.092129543147211379e+01,-6.604026395939080807e+00,-6.036810152284260766e+00,2.315872994923862649e+01,8.986782741116739359e+00,-2.355734111675124609e+01,-4.316937055837560600e+00,4.942923857868022908e-01,7.112670050761427110e-01,4.319695431472084790e-01,4.823725888324878475e-01,7.359532994923860816e-01,5.329908629441625356e-01,3.671350253807107444e-01,3.847329949238578739e-01,2.771005076142129542e-01,2.893573604060911686e-01,2.421614213197970100e-01,3.444690355329950715e-01
2.731066599999999767e+02,-6.668000000000000149e+00,1.013679999999999950e+02,4.000000000000000000e+00,1.000000000000000000e+00,2.959108893709327393e-01,1.883494413793103117e-01,2.352733304347826238e+00,1.950761857142857281e+01,5.918213232104120314e-01,4.667270000000004870e+01,7.401579103448268881e+01,-1.802335103448276499e+01,2.506690551724134508e+01,2.346847586206893510e+01,-8.291568275862056581e+00,-1.050515103448277543e+01,-6.668131034482762676e-01,-1.474003586206893246e+01,6.474339310344832121e+00,-1.958867586206896050e+01,-2.557519310344824159e+00,5.529737931034488518e-01,6.137310344827595632e-01,3.866889655172412454e-01,4.296262068965508440e-01,5.338634482758624067e-01,5.013965517241378844e-01,4.550179310344820149e-01,4.250793103448276544e-01,3.812462068965523088e-01,3.305248275862066043e-01,3.648634482758618680e-01,2.757793103448273331e-01
1.975600000000000023e+02,-6.177999999999999936e+00,1.081700000000000017e+02,4.000000000000000000e+00,1.000000000000000000e+00,2.772850561797752800e-01,2.247554266211604090e-01,2.207030449438202258e+00,2.195111111111110702e+01,5.545704775280898557e-01,4.600792491467581868e+01,5.909086461888516340e+01,-9.913964732650743628e+00,9.670098976109224864e+00,1.291314562002276922e+01,-1.255063936291239024e+01,-6.107089874857794420e+00,7.333629124004553690e-01,-1.202418657565414506e+01,3.106153583617748293e+00,-1.178898065984071941e+01,4.425469852104660262e+00,6.229226393629121450e-01,5.335119453924914712e-01,2.882775881683733998e-01,3.038589306029580994e-01,2.871854379977245020e-01,4.004948805460752381e-01,3.546359499431172568e-01,2.945346985210466340e-01,3.095437997724685419e-01,3.024516496018201939e-01,3.407542662116040399e-01,4.277133105802046198e-01
2.800000000000000000e+02,-7.123000000000000220e+00,8.411499999999999488e+01,4.000000000000000000e+00,6.000000000000000000e+00,3.567807712082261551e-01,2.583027583025829799e-01,2.838998865979381225e+00,2.333333416666666338e+01,7.135616452442158364e-01,4.686459963099623849e+01,4.354845940959403094e+01,-3.753167804428043297e+01,-1.942002952029519491e+01,2.280343265682657261e+01,-4.859251845018440541e+00,-9.816211254612527526e+00,-1.750369003690043779e-01,-6.740309963099636370e+00,6.132373616236156622e+00,-1.655435424354242002e+01,1.563190959409589187e+00,5.771761992619934833e-01,4.183505535055352387e-01,2.192223247232472083e-01,3.237140221402219353e-01,2.563201107011067181e-01,2.344335793357933684e-01,3.300738007380074057e-01,2.735258302583025714e-01,3.822426199261993451e-01,3.239732472324717838e-01,4.064308118081182974e-01,4.941217712177121135e-01
3.327333399999999983e+02,-3.895000000000000018e+00,1.705099999999999909e+02,4.000000000000000000e+00,1.100000000000000000e+01,1.760746977730646701e-01,2.191918247694334965e-01,1.399256906779660969e+00,2.559487153846153973e+01,3.521496606574761601e-01,5.032840777338600446e+01,8.328996442687746082e+01,-7.692115283267449755e+00,8.064168642951250021e+00,2.401812977602110166e+01,-6.612938735177865901e+00,5.466223320158104748e+00,9.500178524374168987e+00,-1.449970026350460373e+01,7.676050065876150796e+00,-1.843955797101450145e+01,-3.848142951251646959e+00,4.492272727272726418e-01,4.580559947299084333e-01,3.664657444005267606e-01,3.786304347826094374e-01,5.155309617918316656e-01,4.104209486166011667e-01,5.416805006587612770e-01,5.119005270092237270e-01,4.960065876152832676e-01,4.598287220026349709e-01,3.278827404479577878e-01,4.002094861660070446e-01
2.235466800000000092e+02,-4.826999999999999957e+00,9.043800000000000239e+01,4.000000000000000000e+00,1.000000000000000000e+00,3.316304451038575296e-01,2.101002537593985031e-01,2.654072976190476219e+00,1.719589846153845869e+01,6.632610682492581233e-01,4.792758740601502865e+01,3.284657518796990416e+01,-6.888412593984960530e+00,3.189538533834588296e+00,2.777638251879699993e+01,-2.240958458646619889e+01,-1.540935620300752973e+01,-2.938722744360906969e+00,-5.278303571428564211e+00,3.593928571428571139e+00,-1.437648026315786431e+01,-2.711563909774437509e+00,4.796437969924812195e-01,5.021165413533833499e-01,2.733994360902258225e-01,2.346964285714288612e-01,2.599981203007517561e-01,4.575949248120304014e-01,4.679107142857137358e-01,3.348834586466165053e-01,3.790648496240606180e-01,3.097481203007520500e-01,2.584445488721801021e-01,2.870949248120301944e-01
2.368000000000000114e+02,-6.517999999999999794e+00,9.412099999999999511e+01,4.000000000000000000e+00,4.000000000000000000e+00,3.186094324324324489e-01,2.103018827708703353e-01,2.541925217391304503e+00,1.973333166666666116e+01,6.372191621621622337e-01,4.679045381882772148e+01,7.095744937833030974e+01,-6.793818827708701491e+00,2.837640586145648669e+01,2.171221314387209134e+01,-6.344413854351695470e+00,-1.327957548845470903e+01,-8.238287744227349663e+00,6.230106571936143423e-02,7.674621669626991327e+00,-1.774849822380105735e+01,5.471553285968029812e+00,5.342753108348139435e-01,4.439289520426285551e-01,2.537273534635880456e-01,2.196634103019536599e-01,3.447317939609233495e-01,3.048827708703371608e-01,3.448809946714027075e-01,3.441065719360570374e-01,4.103312611012437383e-01,5.070044404973359509e-01,4.629840142095910105e-01,4.576580817051509320e-01
3.098000000000000114e+02,-6.915000000000000036e+00,8.159300000000000352e+01,4.000000000000000000e+00,1.000000000000000000e+01,3.687529999999999974e-01,2.243302389572773559e-01,2.906454433962264439e+00,1.721111055555555325e+01,7.375063095238095778e-01,4.663302389572776718e+01,3.126679652425780276e+01,-2.166442722664735854e+01,2.326053584359202564e-01,3.265472628530046251e+01,-1.539760246198408566e+01,-2.781703837798701340e+00,9.671035481535112943e-01,-1.451486169442433827e+01,-1.129256335988414239e+00,-1.501420926864588701e+01,6.662257060101377526e+00,5.461223750905143115e-01,6.945293265749460376e-01,4.258363504706735303e-01,4.269942070963070879e-01,2.618117306299781455e-01,3.195155684286747899e-01,3.043468501086165068e-01,2.193902968863138681e-01,2.500593772628525446e-01,3.075662563359881085e-01,3.464178131788558934e-01,2.658971759594492834e-01
2.864399999999999977e+02,-1.179199999999999982e+01,2.062470000000000141e+02,4.000000000000000000e+00,1.000000000000000000e+00,1.454162563580874978e-01,1.952555760054533185e-01,1.165593852459016366e+00,2.604000090909090659e+01,2.908322583926755134e-01,4.357585548738919101e+01,4.484046489434220462e+01,-5.747469938650303334e+01,-2.223390388548058638e+01,7.854826175869123794e+00,-1.388766734832992178e+01,-1.761421540558966470e+01,1.752474437627810078e-01,-5.594755964553506544e+00,1.026850852079072496e+01,-1.680937014314927680e+01,-2.193432856169052592e+00,5.024280845262438788e-01,5.028957055214732241e-01,3.599372869802314745e-01,3.103360599863668190e-01,3.277300613496935133e-01,4.568657123381051344e-01,5.714028629856852115e-01,5.713755964553515199e-01,6.266223585548740260e-01,5.390572597137011090e-01,4.005037491479203071e-01,2.827968643490113565e-01
